17.2284,-0.574279,0.2
17.3614,-0.578714,0.2
17.4945,-0.583149,0.2
17.6275,-0.587583,0.2
17.7605,-0.592018,0.2
17.8936,-0.596452,0.2
18.0266,-0.600887,0.2
18.1596,-0.605322,0.2
18.2927,-0.609756,0.2
18.4257,-0.614191,0.2
18.5588,-0.618625,0.2
18.6918,-0.62306,0.2
18.8248,-0.627494,0.2
18.9579,-0.631929,0.2
19.0909,-0.636364,0.2
19.2239,-0.640798,0.2
19.357,-0.645233,0.2
19.49,-0.649667,0.2
19.6231,-0.654102,0.2
19.7561,-0.658537,0.2
19.8891,-0.662971,0.2
20.0222,-0.667406,0.2
20.1552,-0.67184,0.2
20.2882,-0.676275,0.2
20.4213,-0.68071,0.2
20.5543,-0.685144,0.2
20.6874,-0.689579,0.2
20.8204,-0.694013,0.2
20.9534,-0.698448,0.2
21.0865,-0.702882,0.2
21.2195,-0.707317,0.2
21.3526,-0.711752,0.2
21.4856,-0.716186,0.2
21.6186,-0.720621,0.2
21.7517,-0.725055,0.2
21.8847,-0.72949,0.2
22.0177,-0.733925,0.2
22.1508,-0.738359,0.2
22.2838,-0.742794,0.2
22.4169,-0.747228,0.2
22.5499,-0.751663,0.2
22.6829,-0.756098,0.2
22.816,-0.760532,0.2
22.949,-0.764967,0.2
23.082,-0.769401,0.2
23.2151,-0.773836,0.2
23.3481,-0.778271,0.2
23.4812,-0.782705,0.2
23.6142,-0.78714,0.2
23.7472,-0.791574,0.2
23.8803,-0.796009,0.2
24.0133,-0.800443,0.2
24.1463,-0.804878,0.2
24.2794,-0.809313,0.2
24.4124,-0.813747,0.2
24.5455,-0.818182,0.2
24.6785,-0.822616,0.2
24.8115,-0.827051,0.2
24.9446,-0.831486,0.2
25.0776,-0.83592,0.2
25.2106,-0.840355,0.2
25.3437,-0.844789,0.2
25.4767,-0.849224,0.2
25.6098,-0.853659,0.2
25.7428,-0.858093,0.2
25.8758,-0.862528,0.2
26.0089,-0.866962,0.2
26.1419,-0.871397,0.2
26.2749,-0.875831,0.2
26.408,-0.880266,0.2
26.541,-0.884701,0.2
26.6741,-0.889135,0.2
26.8071,-0.89357,0.2
26.9401,-0.898004,0.2
27.0732,-0.902439,0.2
27.2062,-0.906874,0.2
27.3392,-0.911308,0.2
27.4723,-0.915743,0.2
27.6053,-0.920177,0.2
27.7384,-0.924612,0.2
27.8714,-0.929047,0.2
28.0044,-0.933481,0.2
28.1375,-0.937916,0.2
28.2705,-0.94235,0.2
28.4035,-0.946785,0.2
28.5366,-0.95122,0.2
28.6696,-0.955654,0.2
28.8027,-0.960089,0.2
28.9357,-0.964523,0.2
29.0687,-0.968958,0.2
29.2018,-0.973392,0.2
29.3348,-0.977827,0.2
29.4679,-0.982262,0.2
29.6009,-0.986696,0.2
29.7339,-0.991131,0.2
29.867,-0.995565,0.2
30,-1,0.2
30.133,-1.00443,0.2
30.2661,-1.00887,0.2
30.3991,-1.0133,0.2
30.5322,-1.01774,0.2
30.6652,-1.02217,0.2
30.7982,-1.02661,0.2
30.9313,-1.03104,0.2
31.0643,-1.03548,0.2
31.1973,-1.03991,0.2
31.3304,-1.04435,0.2
31.4634,-1.04878,0.2
31.5965,-1.05322,0.2
31.7295,-1.05765,0.2
31.8625,-1.06208,0.2
31.9956,-1.06652,0.2
32.1286,-1.07095,0.2
32.2616,-1.07539,0.2
32.3947,-1.07982,0.2
32.5277,-1.08426,0.2
32.6608,-1.08869,0.2
32.7938,-1.09313,0.2
32.9268,-1.09756,0.2
33.0599,-1.102,0.2
33.1929,-1.10643,0.2
33.3259,-1.11086,0.2
33.459,-1.1153,0.2
33.592,-1.11973,0.2
33.7251,-1.12417,0.2
33.8581,-1.1286,0.2
33.9911,-1.13304,0.2
34.1242,-1.13747,0.2
34.2572,-1.14191,0.2
34.3902,-1.14634,0.2
34.5233,-1.15078,0.2
34.6563,-1.15521,0.2
34.7894,-1.15965,0.2
34.9224,-1.16408,0.2
35.0554,-1.16851,0.2
35.1885,-1.17295,0.2
35.3215,-1.17738,0.2
35.4545,-1.18182,0.2
35.5876,-1.18625,0.2
35.7206,-1.19069,0.2
35.8537,-1.19512,0.2
35.9867,-1.19956,0.2
36.1197,-1.20399,0.2
36.2528,-1.20843,0.2
36.3858,-1.21286,0.2
36.5188,-1.21729,0.2
36.6519,-1.22173,0.2
36.7849,-1.22616,0.2
36.918,-1.2306,0.2
37.051,-1.23503,0.2
37.184,-1.23947,0.2
37.3171,-1.2439,0.2
37.4501,-1.24834,0.2
37.5831,-1.25277,0.2
37.7162,-1.25721,0.2
37.8492,-1.26164,0.2
37.9823,-1.26608,0.2
38.1153,-1.27051,0.2
38.2483,-1.27494,0.2
38.3814,-1.27938,0.2
38.5144,-1.28381,0.2
38.6475,-1.28825,0.2
38.7805,-1.29268,0.2
38.9135,-1.29712,0.2
39.0466,-1.30155,0.2
39.1796,-1.30599,0.2
39.3126,-1.31042,0.2
39.4457,-1.31486,0.2
39.5787,-1.31929,0.2
39.7118,-1.32373,0.2
39.8448,-1.32816,0.2
39.9778,-1.33259,0.2
40.1109,-1.33703,0.2
40.2439,-1.34146,0.2
40.3769,-1.3459,0.2
40.51,-1.35033,0.2
40.643,-1.35477,0.2
40.7761,-1.3592,0.2
40.9091,-1.36364,0.2
41.0421,-1.36807,0.2
41.1752,-1.37251,0.2
41.3082,-1.37694,0.2
41.4412,-1.38137,0.2
41.5743,-1.38581,0.2
41.7073,-1.39024,0.2
41.8404,-1.39468,0.2
41.9734,-1.39911,0.2
42.1064,-1.40355,0.2
42.2395,-1.40798,0.2
42.3725,-1.41242,0.2
42.5055,-1.41685,0.2
42.6386,-1.42129,0.2
42.7716,-1.42572,0.2
42.9047,-1.43016,0.2
43.0377,-1.43459,0.2
43.1707,-1.43902,0.2
43.3038,-1.44346,0.2
43.4368,-1.44789,0.2
43.5698,-1.45233,0.2
43.7029,-1.45676,0.2
43.8359,-1.4612,0.2
43.969,-1.46563,0.2
44.102,-1.47007,0.2
44.235,-1.4745,0.2
44.3681,-1.47894,0.2
44.5011,-1.48337,0.2
44.6341,-1.4878,0.2
44.7672,-1.49224,0.2
44.9002,-1.49667,0.2
45.0333,-1.50111,0.2
45.1663,-1.50554,0.2
45.2993,-1.50998,0.2
45.4324,-1.51441,0.2
45.5654,-1.51885,0.2
45.6984,-1.52328,0.2
45.8315,-1.52772,0.2
45.9645,-1.53215,0.2
46.0976,-1.53659,0.2
46.2306,-1.54102,0.2
46.3636,-1.54545,0.2
46.4967,-1.54989,0.2
46.6297,-1.55432,0.2
46.7627,-1.55876,0.2
46.8958,-1.56319,0.2
47.0288,-1.56763,0.2
47.1619,-1.57206,0.2
47.2949,-1.5765,0.2
47.4279,-1.58093,0.2
47.561,-1.58537,0.2
47.694,-1.5898,0.2
47.8271,-1.59424,0.2
47.9601,-1.59867,0.2
48.0931,-1.6031,0.2
48.2262,-1.60754,0.2
48.3592,-1.61197,0.2
48.4922,-1.61641,0.2
48.6253,-1.62084,0.2
48.7583,-1.62528,0.2
48.8914,-1.62971,0.2
49.0244,-1.63415,0.2
49.1574,-1.63858,0.2
49.2905,-1.64302,0.2
49.4235,-1.64745,0.2
49.5565,-1.65188,0.2
49.6896,-1.65632,0.2
49.8226,-1.66075,0.2
49.9557,-1.66519,0.2
50.0887,-1.66962,0.2
50.2217,-1.67406,0.2
50.3548,-1.67849,0.2
50.4878,-1.68293,0.2
50.6208,-1.68736,0.2
50.7539,-1.6918,0.2
50.8869,-1.69623,0.2
51.02,-1.70067,0.2
51.153,-1.7051,0.2
51.286,-1.70953,0.2
51.4191,-1.71397,0.2
51.5521,-1.7184,0.2
51.6851,-1.72284,0.2
51.8182,-1.72727,0.2
51.9512,-1.73171,0.2
52.0843,-1.73614,0.2
52.2173,-1.74058,0.2
52.3503,-1.74501,0.2
52.4834,-1.74945,0.2
52.6164,-1.75388,0.2
52.7494,-1.75831,0.2
52.8825,-1.76275,0.2
53.0155,-1.76718,0.2
53.1486,-1.77162,0.2
53.2816,-1.77605,0.2
53.4146,-1.78049,0.2
53.5477,-1.78492,0.2
53.6807,-1.78936,0.2
53.8137,-1.79379,0.2
53.9468,-1.79823,0.2
54.0798,-1.80266,0.2
54.2129,-1.8071,0.2
54.3459,-1.81153,0.2
54.4789,-1.81596,0.2
54.612,-1.8204,0.2
54.745,-1.82483,0.2
54.878,-1.82927,0.2
55.0111,-1.8337,0.2
55.1441,-1.83814,0.2
55.2772,-1.84257,0.2
55.4102,-1.84701,0.2
55.5432,-1.85144,0.2
55.6763,-1.85588,0.2
55.8093,-1.86031,0.2
55.9423,-1.86475,0.2
56.0754,-1.86918,0.2
56.2084,-1.87361,0.2
56.3415,-1.87805,0.2
56.4745,-1.88248,0.2
56.6075,-1.88692,0.2
56.7406,-1.89135,0.2
56.8736,-1.89579,0.2
57.0067,-1.90022,0.2
57.1397,-1.90466,0.2
57.2727,-1.90909,0.2
57.4058,-1.91353,0.2
57.5388,-1.91796,0.2
57.6718,-1.92239,0.2
57.8049,-1.92683,0.2
57.9379,-1.93126,0.2
58.071,-1.9357,0.2
58.204,-1.94013,0.2
58.337,-1.94457,0.2
58.4701,-1.949,0.2
58.6031,-1.95344,0.2
58.7361,-1.95787,0.2
58.8692,-1.96231,0.2
59.0022,-1.96674,0.2
59.1353,-1.97118,0.2
59.2683,-1.97561,0.2
59.4013,-1.98004,0.2
59.5344,-1.98448,0.2
59.6674,-1.98891,0.2
59.8004,-1.99335,0.2
59.9335,-1.99778,0.2
60.0665,-2.00222,0.2
60.1996,-2.00665,0.2
60,-2,0.2
60.0167,-2,0.2
60.05,-2,0.2
60.0833,-2,0.2
60.1166,-2,0.2
60.1499,-2,0.2
60.1833,-2,0.2
60.2166,-2,0.2
60.2499,-2,0.2
60.2832,-2,0.2
60.3165,-2,0.2
60.3499,-2,0.2
60.3832,-2,0.2
60.4165,-2,0.2
60.4498,-2,0.2
60.4831,-2,0.2
60.5165,-2,0.2
60.5498,-2,0.2
60.5831,-2,0.2
60.6164,-2,0.2
60.6497,-2,0.2
60.683,-2,0.2
60.7164,-2,0.2
60.7497,-2,0.2
60.783,-2,0.2
60.8163,-2,0.2
60.8496,-2,0.2
60.883,-2,0.2
60.9163,-2,0.2
60.9496,-2,0.2
60.9829,-2,0.2
61.0162,-2,0.2
61.0496,-2,0.2
61.0829,-2,0.2
61.1162,-2,0.2
61.1495,-2,0.2
61.1828,-2,0.2
61.2162,-2,0.2
61.2495,-2,0.2
61.2828,-2,0.2
61.3161,-2,0.2
61.3494,-2,0.2
61.3828,-2,0.2
61.4161,-2,0.2
61.4494,-2,0.2
61.4827,-2,0.2
61.516,-2,0.2
61.5494,-2,0.2
61.5827,-2,0.2
61.616,-2,0.2
61.6493,-2,0.2
61.6826,-2,0.2
61.716,-2,0.2
61.7493,-2,0.2
61.7826,-2,0.2
61.8159,-2,0.2
61.8492,-2,0.2
61.8825,-2,0.2
61.9159,-2,0.2
61.9492,-2,0.2
61.9825,-2,0.2
62.0158,-2,0.2
62.0491,-2,0.2
62.0825,-2,0.2
62.1158,-2,0.2
62.1491,-2,0.2
62.1824,-2,0.2
62.2157,-2,0.2
62.2491,-2,0.2
62.2824,-2,0.2
62.3157,-2,0.2
62.349,-2,0.2
62.3823,-2,0.2
62.4157,-2,0.2
62.449,-2,0.2
62.4823,-2,0.2
62.5156,-2,0.2
62.5489,-2,0.2
62.5823,-2,0.2
62.6156,-2,0.2
62.6489,-2,0.2
62.6822,-2,0.2
62.7155,-2,0.2
62.7489,-2,0.2
62.7822,-2,0.2
62.8155,-2,0.2
62.8488,-2,0.2
62.8821,-2,0.2
62.9155,-2,0.2
62.9488,-2,0.2
62.9821,-2,0.2
63.0154,-2,0.2
63.0487,-2,0.2
63.082,-2,0.2
63.1154,-2,0.2
63.1487,-2,0.2
63.182,-2,0.2
63.2153,-2,0.2
63.2486,-2,0.2
63.282,-2,0.2
63.3153,-2,0.2
63.3486,-2,0.2
63.3819,-2,0.2
63.4152,-2,0.2
63.4486,-2,0.2
63.4819,-2,0.2
63.5152,-2,0.2
63.5485,-2,0.2
63.5818,-2,0.2
63.6152,-2,0.2
63.6485,-2,0.2
63.6818,-2,0.2
63.7151,-2,0.2
63.7484,-2,0.2
63.7818,-2,0.2
63.8151,-2,0.2
63.8484,-2,0.2
63.8817,-2,0.2
63.915,-2,0.2
63.9484,-2,0.2
63.9817,-2,0.2
64.015,-2,0.2
64.0483,-2,0.2
64.0816,-2,0.2
64.115,-2,0.2
64.1483,-2,0.2
64.1816,-2,0.2
64.2149,-2,0.2
64.2482,-2,0.2
64.2815,-2,0.2
64.3149,-2,0.2
64.3482,-2,0.2
64.3815,-2,0.2
64.4148,-2,0.2
64.4481,-2,0.2
64.4815,-2,0.2
64.5148,-2,0.2
64.5481,-2,0.2
64.5814,-2,0.2
64.6147,-2,0.2
64.6481,-2,0.2
64.6814,-2,0.2
64.7147,-2,0.2
64.748,-2,0.2
64.7813,-2,0.2
64.8147,-2,0.2
64.848,-2,0.2
64.8813,-2,0.2
64.9146,-2,0.2
64.9479,-2,0.2
64.9813,-2,0.2
65.0146,-2,0.2
65.0479,-2,0.2
65.0812,-2,0.2
65.1145,-2,0.2
65.1479,-2,0.2
65.1812,-2,0.2
65.2145,-2,0.2
65.2478,-2,0.2
65.2811,-2,0.2
65.3145,-2,0.2
65.3478,-2,0.2
65.3811,-2,0.2
65.4144,-2,0.2
65.4477,-2,0.2
65.481,-2,0.2
65.5144,-2,0.2
65.5477,-2,0.2
65.581,-2,0.2
65.6143,-2,0.2
65.6476,-2,0.2
65.681,-2,0.2
65.7143,-2,0.2
65.7476,-2,0.2
65.7809,-2,0.2
65.8142,-2,0.2
65.8476,-2,0.2
65.8809,-2,0.2
65.9142,-2,0.2
65.9475,-2,0.2
65.9808,-2,0.2
66.0142,-2,0.2
66.0475,-2,0.2
66.0808,-2,0.2
66.1141,-2,0.2
66.1474,-2,0.2
66.1808,-2,0.2
66.2141,-2,0.2
66.2474,-2,0.2
66.2807,-2,0.2
66.314,-2,0.2
66.3474,-2,0.2
66.3807,-2,0.2
66.414,-2,0.2
66.4473,-2,0.2
66.4806,-2,0.2
66.514,-2,0.2
66.5473,-2,0.2
66.5806,-2,0.2
66.6139,-2,0.2
66.6472,-2,0.2
66.6805,-2,0.2
66.7139,-2,0.2
66.7472,-2,0.2
66.7805,-2,0.2
66.8138,-2,0.2
66.8471,-2,0.2
66.8805,-2,0.2
66.9138,-2,0.2
66.9471,-2,0.2
66.9804,-2,0.2
67.0137,-2,0.2
67.0471,-2,0.2
67.0804,-2,0.2
67.1137,-2,0.2
67.147,-2,0.2
67.1803,-2,0.2
67.2137,-2,0.2
67.247,-2,0.2
67.2803,-2,0.2
67.3136,-2,0.2
67.3469,-2,0.2
67.3803,-2,0.2
67.4136,-2,0.2
67.4469,-2,0.2
67.4802,-2,0.2
67.5135,-2,0.2
67.5469,-2,0.2
67.5802,-2,0.2
67.6135,-2,0.2
67.6468,-2,0.2
67.6801,-2,0.2
67.7135,-2,0.2
67.7468,-2,0.2
67.7801,-2,0.2
67.8134,-2,0.2
67.8467,-2,0.2
67.88,-2,0.2
67.9134,-2,0.2
67.9467,-2,0.2
67.98,-2,0.2
68.0133,-2,0.2
68.0466,-2,0.2
68.08,-2,0.2
68.1133,-2,0.2
68.1466,-2,0.2
68.1799,-2,0.2
68.2132,-2,0.2
68.2466,-2,0.2
68.2799,-2,0.2
68.3132,-2,0.2
68.3465,-2,0.2
68.3798,-2,0.2
68.4132,-2,0.2
68.4465,-2,0.2
68.4798,-2,0.2
68.5131,-2,0.2
68.5464,-2,0.2
68.5798,-2,0.2
68.6131,-2,0.2
68.6464,-2,0.2
68.6797,-2,0.2
68.713,-2,0.2
68.7464,-2,0.2
68.7797,-2,0.2
68.813,-2,0.2
68.8463,-2,0.2
68.8796,-2,0.2
68.913,-2,0.2
68.9463,-2,0.2
68.9796,-2,0.2
69.0129,-2,0.2
69.0462,-2,0.2
69.0796,-2,0.2
69.1129,-2,0.2
69.1462,-2,0.2
69.1795,-2,0.2
69.2128,-2,0.2
69.2461,-2,0.2
69.2795,-2,0.2
69.3128,-2,0.2
69.3461,-2,0.2
69.3794,-2,0.2
69.4127,-2,0.2
69.4461,-2,0.2
69.4794,-2,0.2
69.5127,-2,0.2
69.546,-2,0.2
69.5793,-2,0.2
69.6127,-2,0.2
69.646,-2,0.2
69.6793,-2,0.2
69.7126,-2,0.2
69.7459,-2,0.2
69.7793,-2,0.2
69.8126,-2,0.2
69.8459,-2,0.2
69.8792,-2,0.2
69.9125,-2,0.2
69.9459,-2,0.2
69.9792,-2,0.2
70.0125,-2,0.2
70.0458,-2,0.2
70.0791,-2,0.2
70.1125,-2,0.2
70.1458,-2,0.2
70.1791,-2,0.2
70.2124,-2,0.2
70.2457,-2,0.2
70.2791,-2,0.2
70.3124,-2,0.2
70.3457,-2,0.2
70.379,-2,0.2
70.4123,-2,0.2
70.4456,-2,0.2
70.479,-2,0.2
70.5123,-2,0.2
70.5456,-2,0.2
70.5789,-2,0.2
70.6122,-2,0.2
70.6456,-2,0.2
70.6789,-2,0.2
70.7122,-2,0.2
70.7455,-2,0.2
70.7788,-2,0.2
70.8122,-2,0.2
70.8455,-2,0.2
70.8788,-2,0.2
70.9121,-2,0.2
70.9454,-2,0.2
70.9788,-2,0.2
71.0121,-2,0.2
71.0454,-2,0.2
71.0787,-2,0.2
71.112,-2,0.2
71.1454,-2,0.2
71.1787,-2,0.2
71.212,-2,0.2
71.2453,-2,0.2
71.2786,-2,0.2
71.312,-2,0.2
71.3453,-2,0.2
71.3786,-2,0.2
71.4119,-2,0.2
71.4452,-2,0.2
71.4786,-2,0.2
71.5119,-2,0.2
71.5452,-2,0.2
71.5785,-2,0.2
71.6118,-2,0.2
71.6451,-2,0.2
71.6785,-2,0.2
71.7118,-2,0.2
71.7451,-2,0.2
71.7784,-2,0.2
71.8117,-2,0.2
71.8451,-2,0.2
71.8784,-2,0.2
71.9117,-2,0.2
71.945,-2,0.2
71.9783,-2,0.2
72.0117,-2,0.2
72.045,-2,0.2
72.0783,-2,0.2
72.1116,-2,0.2
72.1449,-2,0.2
72.1783,-2,0.2
72.2116,-2,0.2
72.2449,-2,0.2
72.2782,-2,0.2
72.3115,-2,0.2
72.3449,-2,0.2
72.3782,-2,0.2
72.4115,-2,0.2
72.4448,-2,0.2
72.4781,-2,0.2
72.5115,-2,0.2
72.5448,-2,0.2
72.5781,-2,0.2
72.6114,-2,0.2
72.6447,-2,0.2
72.6781,-2,0.2
72.7114,-2,0.2
72.7447,-2,0.2
72.778,-2,0.2
72.8113,-2,0.2
72.8446,-2,0.2
72.878,-2,0.2
72.9113,-2,0.2
72.9446,-2,0.2
72.9779,-2,0.2
73.0112,-2,0.2
73.0446,-2,0.2
73.0779,-2,0.2
73.1112,-2,0.2
73.1445,-2,0.2
73.1778,-2,0.2
73.2112,-2,0.2
73.2445,-2,0.2
73.2778,-2,0.2
73.3111,-2,0.2
73.3444,-2,0.2
73.3778,-2,0.2
73.4111,-2,0.2
73.4444,-2,0.2
73.4777,-2,0.2
73.511,-2,0.2
73.5444,-2,0.2
73.5777,-2,0.2
73.611,-2,0.2
73.6443,-2,0.2
73.6776,-2,0.2
73.711,-2,0.2
73.7443,-2,0.2
73.7776,-2,0.2
73.8109,-2,0.2
73.8442,-2,0.2
73.8776,-2,0.2
73.9109,-2,0.2
73.9442,-2,0.2
73.9775,-2,0.2
74.0108,-2,0.2
74.0441,-2,0.2
74.0775,-2,0.2
74.1108,-2,0.2
74.1441,-2,0.2
74.1774,-2,0.2
74.2107,-2,0.2
74.2441,-2,0.2
74.2774,-2,0.2
74.3107,-2,0.2
74.344,-2,0.2
74.3773,-2,0.2
74.4107,-2,0.2
74.444,-2,0.2
74.4773,-2,0.2
74.5106,-2,0.2
74.5439,-2,0.2
74.5773,-2,0.2
74.6106,-2,0.2
74.6439,-2,0.2
74.6772,-2,0.2
74.7105,-2,0.2
74.7439,-2,0.2
74.7772,-2,0.2
74.8105,-2,0.2
74.8438,-2,0.2
74.8771,-2,0.2
74.9105,-2,0.2
74.9438,-2,0.2
74.9771,-2,0.2
75.0104,-2,0.2
75.0437,-2,0.2
75.0771,-2,0.2
75.1104,-2,0.2
75.1437,-2,0.2
75.177,-2,0.2
75.2103,-2,0.2
75.2436,-2,0.2
75.277,-2,0.2
75.3103,-2,0.2
75.3436,-2,0.2
75.3769,-2,0.2
75.4102,-2,0.2
75.4436,-2,0.2
75.4769,-2,0.2
75.5102,-2,0.2
75.5435,-2,0.2
75.5768,-2,0.2
75.6102,-2,0.2
75.6435,-2,0.2
75.6768,-2,0.2
75.7101,-2,0.2
75.7434,-2,0.2
75.7768,-2,0.2
75.8101,-2,0.2
75.8434,-2,0.2
75.8767,-2,0.2
75.91,-2,0.2
75.9434,-2,0.2
75.9767,-2,0.2
76.01,-2,0.2
76.0433,-2,0.2
76.0766,-2,0.2
76.11,-2,0.2
76.1433,-2,0.2
76.1766,-2,0.2
76.2099,-2,0.2
76.2432,-2,0.2
76.2766,-2,0.2
76.3099,-2,0.2
76.3432,-2,0.2
76.3765,-2,0.2
76.4098,-2,0.2
76.4431,-2,0.2
76.4765,-2,0.2
76.5098,-2,0.2
76.5431,-2,0.2
76.5764,-2,0.2
76.6097,-2,0.2
76.6431,-2,0.2
76.6764,-2,0.2
76.7097,-2,0.2
76.743,-2,0.2
76.7763,-2,0.2
76.8097,-2,0.2
76.843,-2,0.2
76.8763,-2,0.2
76.9096,-2,0.2
76.9429,-2,0.2
76.9763,-2,0.2
77.0096,-2,0.2
77.0429,-2,0.2
77.0762,-2,0.2
77.1095,-2,0.2
77.1429,-2,0.2
77.1762,-2,0.2
77.2095,-2,0.2
77.2428,-2,0.2
77.2761,-2,0.2
77.3095,-2,0.2
77.3428,-2,0.2
77.3761,-2,0.2
77.4094,-2,0.2
77.4427,-2,0.2
77.4761,-2,0.2
77.5094,-2,0.2
77.5427,-2,0.2
77.576,-2,0.2
77.6093,-2,0.2
77.6426,-2,0.2
77.676,-2,0.2
77.7093,-2,0.2
77.7426,-2,0.2
77.7759,-2,0.2
77.8092,-2,0.2
77.8426,-2,0.2
77.8759,-2,0.2
77.9092,-2,0.2
77.9425,-2,0.2
77.9758,-2,0.2
78.0092,-2,0.2
78.0425,-2,0.2
78.0758,-2,0.2
78.1091,-2,0.2
78.1424,-2,0.2
78.1758,-2,0.2
78.2091,-2,0.2
78.2424,-2,0.2
78.2757,-2,0.2
78.309,-2,0.2
78.3424,-2,0.2
78.3757,-2,0.2
78.409,-2,0.2
78.4423,-2,0.2
78.4756,-2,0.2
78.509,-2,0.2
78.5423,-2,0.2
78.5756,-2,0.2
78.6089,-2,0.2
78.6422,-2,0.2
78.6756,-2,0.2
78.7089,-2,0.2
78.7422,-2,0.2
78.7755,-2,0.2
78.8088,-2,0.2
78.8421,-2,0.2
78.8755,-2,0.2
78.9088,-2,0.2
78.9421,-2,0.2
78.9754,-2,0.2
79.0087,-2,0.2
79.0421,-2,0.2
79.0754,-2,0.2
79.1087,-2,0.2
79.142,-2,0.2
79.1753,-2,0.2
79.2087,-2,0.2
79.242,-2,0.2
79.2753,-2,0.2
79.3086,-2,0.2
79.3419,-2,0.2
79.3753,-2,0.2
79.4086,-2,0.2
79.4419,-2,0.2
79.4752,-2,0.2
79.5085,-2,0.2
79.5419,-2,0.2
79.5752,-2,0.2
79.6085,-2,0.2
79.6418,-2,0.2
79.6751,-2,0.2
79.7085,-2,0.2
79.7418,-2,0.2
79.7751,-2,0.2
